decision_index,decision_timestamp,target_timestamp,pair,state,score,score_changed,rank,target_weight,previous_weight,marked_exposure_jpy,signed_trade_jpy,signed_target_change_jpy,signed_drift_jpy,traded_notional_jpy,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,price_simple_contribution,carry_simple_contribution,gross_simple_contribution,net_simple_contribution,fold,era,policy
57,2009-06-23T00:00:00+01:00,2009-06-24T00:00:00+01:00,JPY/NOK,exit,-0.005229013561204428,True,3,0.0,-0.800000011920929,-827709.4229614035,827709.4229614035,836225.8460267206,-8516.423065317096,827709.4229614035,49.66256537768421,0.0,49.66256537768421,0.0,49.66256537768421,4.7511151542309246e-05,-0.0,-0.0,-0.0,-4.7511151542309246e-05,2009,2009-2018,reversal
57,2009-06-23T00:00:00+01:00,2009-06-24T00:00:00+01:00,JPY/SEK,retained,-0.03709109297436716,True,1,-0.800000011920929,-0.800000011920929,-825701.9015929241,-10523.944433796452,0.0,-10523.944433796452,10523.944433796452,0.6314366660277871,0.0,0.6314366660277871,16.724516920534413,17.3559535865622,1.6604082667525178e-05,0.0035717172669924324,-6.545985983457012e-06,0.0035651712810089754,0.0035485671983414503,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/USD,inactive,0.018086822499536016,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/EUR,inactive,0.02059006894886864,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/GBP,retained,0.05366315684729442,True,8,0.800000011920929,0.800000011920929,830494.1517757435,360.57805806503166,0.0,360.57805806503166,360.57805806503166,0.01081734174195095,0.0,0.01081734174195095,16.61709459667617,16.627911938418123,1.601041586609906e-05,0.0019562531002496543,-2.052414810532147e-05,0.0019357289521443328,0.0019197185362782338,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/AUD,inactive,0.04263360260890042,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/CHF,inactive,0.013643189071679284,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/CAD,exit,0.001809798968073612,True,3,0.0,-0.800000011920929,-832768.3445917448,832768.3445917448,830854.7298338085,1913.6147579363314,832768.3445917448,29.146892060711068,0.0,29.146892060711068,0.0,29.146892060711068,2.8064489686050126e-05,-0.0,0.0,0.0,-2.8064489686050126e-05,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/NZD,retained,0.0600898912088221,True,9,0.800000011920929,0.800000011920929,828291.2196706826,2563.5101631259313,0.0,2563.5101631259313,2563.5101631259313,0.10254040652503726,0.0,0.10254040652503726,16.61709459667617,16.71963500320121,1.6098732692476844e-05,-0.004016924570879441,-5.495554466088013e-05,-0.004071880115540321,-0.004087978848232798,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/NOK,entry,0.000949148475652022,True,2,-0.800000011920929,0.0,0.0,-830854.7298338085,-830854.7298338085,0.0,830854.7298338085,49.85128379002851,0.0,49.85128379002851,16.61709459667617,66.46837838670469,6.400000095367432e-05,0.0016770428762310364,4.964912711593053e-05,0.001726692003346967,0.0016626920023932927,2009,2009-2018,reversal
58,2009-06-24T00:00:00+01:00,2009-06-25T00:00:00+01:00,JPY/SEK,retained,-0.03525381365454212,True,1,-0.800000011920929,-0.800000011920929,-832492.3932156547,1637.663381846156,0.0,1637.663381846156,1637.663381846156,0.09825980291076936,0.0,0.09825980291076936,16.61709459667617,16.71535439958694,1.6094611053856418e-05,0.002768382119466967,-6.552588738094209e-06,0.0027618295307288727,0.0027457349196750164,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/USD,inactive,0.01261799845133058,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/EUR,inactive,0.011465628558083148,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/GBP,retained,0.03985772433833342,True,8,0.800000011920929,0.800000011920929,832886.4324799018,-193.7671364605194,0.0,-193.7671364605194,193.7671364605194,0.005813014093815582,0.0,0.005813014093815582,16.65385330686883,16.659666320962643,1.600558502562507e-05,-0.0017993718172584652,-2.042803188876827e-05,-0.0018197998491472334,-0.0018358054341728585,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/AUD,inactive,0.036230198930216714,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/CHF,inactive,0.002501834973409954,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/CAD,entry,-0.018471359647685464,True,2,-0.800000011920929,0.0,0.0,-832692.6653434413,-832692.6653434413,0.0,832692.6653434413,29.144243287020444,0.0,29.144243287020444,16.65385330686883,45.79809659388927,4.400000065565109e-05,-0.0038945038046383214,-6.078764009322097e-06,-0.0039005825686476434,-0.003944582569303295,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/NZD,retained,0.0461239481326199,True,9,0.800000011920929,0.800000011920929,826682.878922098,6009.786421343335,0.0,6009.786421343335,6009.786421343335,0.24039145685373342,0.0,0.24039145685373342,16.65385330686883,16.89424476372256,1.6230953597746366e-05,-0.0010904794793194035,-5.515758963706455e-05,-0.001145637068956468,-0.0011618680225542145,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/NOK,exit,-0.00955658369430297,True,3,0.0,-0.800000011920929,-829113.0061024489,829113.0061024489,832692.6653434413,-3579.6592409923906,829113.0061024489,49.746780366146936,0.0,49.746780366146936,0.0,49.746780366146936,4.779365369998914e-05,0.0,-0.0,0.0,-4.779365369998914e-05,2009,2009-2018,reversal
59,2009-06-25T00:00:00+01:00,2009-06-26T00:00:00+01:00,JPY/SEK,retained,-0.04557954640781077,True,1,-0.800000011920929,-0.800000011920929,-827979.5756542186,-4713.0896892227465,0.0,-4713.0896892227465,4713.0896892227465,0.2827853813533648,0.0,0.2827853813533648,16.65385330686883,16.936638688222192,1.627168307876214e-05,0.004326803923842724,-6.539779791756873e-06,0.004320264144050967,0.004303992460972205,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/USD,inactive,0.0041046144262287506,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/EUR,inactive,0.0075615531946393215,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/GBP,retained,0.04246739496564196,True,8,0.800000011920929,0.800000011920929,830819.7607282788,-363.7555295903003,0.0,-363.7555295903003,363.7555295903003,0.010912665887709009,0.0,0.010912665887709009,49.82736031192132,49.83827297780903,4.801051317200915e-05,-0.00945303016083614,-6.069646455382649e-05,-0.009513726625389967,-0.009561737138561977,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/AUD,inactive,0.035519644652917036,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/CHF,inactive,0.00520028180367195,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/CAD,retained,-0.020804623533956207,True,2,-0.800000011920929,-0.800000011920929,-836746.3212246301,6290.316025941633,0.0,6290.316025941633,6290.316025941633,0.22016106090795712,0.0,0.22016106090795712,49.82736031192132,50.04752137282927,4.8212087629250365e-05,0.004441272499846593,-1.8047195513442636e-05,0.004423225304333151,0.004375013216703901,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/NZD,retained,0.04798157033442982,True,9,0.800000011920929,0.800000011920929,831557.6225301838,-1101.6173314952757,0.0,-1101.6173314952757,1101.6173314952757,0.044064693259811036,0.0,0.044064693259811036,49.82736031192132,49.87142500518113,4.804244938792771e-05,-0.013264576486704682,-0.0001629512299145955,-0.013427527716619278,-0.013475570166007205,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/NOK,inactive,-0.01521503908767012,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
60,2009-06-26T00:00:00+01:00,2009-06-29T00:00:00+01:00,JPY/SEK,retained,-0.036607596973819746,True,1,-0.800000011920929,-0.800000011920929,-828189.0430458466,-2266.96215284185,0.0,-2266.96215284185,2266.96215284185,0.13601772917051103,0.0,0.13601772917051103,49.82736031192132,49.96337804109183,4.8131030154836755e-05,0.02056683844924051,-1.921890016779506e-05,0.020547619549072714,0.020499488518917877,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/USD,inactive,0.010902994704828485,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/EUR,inactive,0.017432217655272027,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/GBP,retained,0.05009379997345556,True,8,0.800000011920929,0.800000011920929,820643.0982644239,11338.616082249791,0.0,11338.616082249791,11338.616082249791,0.34015848246749375,0.0,0.34015848246749375,16.639634286933475,16.97979276940097,1.6327082895809305e-05,0.003592359418804837,-2.0566020324372206e-05,0.003571793398480465,0.003555466315584656,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/AUD,inactive,0.03908196107737501,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/CHF,inactive,0.011530010132244644,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/CAD,retained,-0.025679272709175593,True,1,-0.800000011920929,-0.800000011920929,-825845.6534946114,-6136.060852062306,0.0,-6136.060852062306,6136.060852062306,0.2147621298221807,0.0,0.2147621298221807,16.639634286933475,16.854396416755655,1.6206506827992874e-05,-0.0021154481921264174,-6.065311424416528e-06,-0.002121513503550834,-0.0021377200103788268,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/NZD,retained,0.0577621711712471,True,9,0.800000011920929,0.800000011920929,816686.4464041195,15295.267942554201,0.0,15295.267942554201,15295.267942554201,0.6118107177021681,0.0,0.6118107177021681,16.639634286933475,17.25144500463564,1.658829271289854e-05,0.006629328791725513,-5.569057366016135e-05,0.006573638218065351,0.006557049925352452,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/NOK,inactive,0.006767863923085035,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,reversal
61,2009-06-29T00:00:00+01:00,2009-06-30T00:00:00+01:00,JPY/SEK,retained,-0.005096780270651661,True,2,-0.800000011920929,-0.800000011920929,-809106.1873941717,-22875.52695250197,0.0,-22875.52695250197,22875.52695250197,1.372531617150118,0.0,1.372531617150118,16.639634286933475,18.012165904083595,1.7319771203510267e-05,-0.002049121166180033,-6.592184655510485e-06,-0.0020557133508355436,-0.002073033122039054,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/USD,entry,0.009921306929382168,True,2,-0.800000011920929,0.0,0.0,-836891.8733353675,-836891.8733353675,0.0,836891.8733353675,12.553378100030514,0.0,12.553378100030514,16.73783746670735,29.291215566737865,2.8000000417232515e-05,0.0023928914173866607,-8.522377451955658e-06,0.002384369039934705,0.0023563690395174727,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/EUR,inactive,0.024603206362360873,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/GBP,exit,0.04091787979572974,True,7,0.0,0.800000011920929,835717.6859757619,-835717.6859757619,-836891.8733353675,1174.187359605683,835717.6859757619,25.071530579272856,0.0,25.071530579272856,0.0,25.071530579272856,2.3966327552396594e-05,-0.0,-0.0,-0.0,-2.3966327552396594e-05,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/AUD,entry,0.04530062695401295,True,8,0.800000011920929,0.0,0.0,836891.8733353675,836891.8733353675,0.0,836891.8733353675,25.106756200061028,0.0,25.106756200061028,16.73783746670735,41.844593666768375,4.000000059604645e-05,-0.0054760053119609275,-5.572551936764269e-05,-0.0055317308313285705,-0.005571730831924617,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/CHF,inactive,0.01606827216828539,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/CAD,retained,-0.02639340507766907,True,1,-0.800000011920929,-0.800000011920929,-834181.732080762,-2710.1412546054926,0.0,-2710.1412546054926,2710.1412546054926,0.09485494391119223,0.0,0.09485494391119223,16.73783746670735,16.83269241061854,1.609067378738887e-05,0.01189484975057905,-8.42084967798456e-06,0.011886428900901065,0.011870338227113676,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/NZD,retained,0.05707887824761251,True,9,0.800000011920929,0.800000011920929,838876.0646603244,-1984.1913249568315,0.0,-1984.1913249568315,1984.1913249568315,0.07936765299827327,0.0,0.07936765299827327,16.73783746670735,16.817205119705623,1.607586920712024e-05,0.0031532629553291374,-4.950944845127618e-05,0.003103753506877861,0.003087677637670741,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/NOK,inactive,0.011370235227839403,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
62,2009-06-30T00:00:00+01:00,2009-07-01T00:00:00+01:00,JPY/SEK,exit,0.013052046399259042,True,4,0.0,-0.800000011920929,-834112.753490847,834112.753490847,836891.8733353675,-2779.119844520581,834112.753490847,50.04676520945082,0.0,50.04676520945082,0.0,50.04676520945082,4.784060407301912e-05,-0.0,0.0,0.0,-4.784060407301912e-05,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/USD,retained,-0.0018405094182946777,True,2,-0.800000011920929,-0.800000011920929,-834388.6341464376,-12270.476315964479,0.0,-12270.476315964479,12270.476315964479,0.1840571447394672,0.0,0.1840571447394672,16.933182209248045,17.11723935398751,1.6173914055876103e-05,-0.005569445166849526,-8.607454472992702e-06,-0.005578052621322519,-0.005594226535378395,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/EUR,inactive,0.013146617817429844,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/GBP,entry,0.03178930504093095,True,9,0.800000011920929,0.0,0.0,846659.1104624021,846659.1104624021,0.0,846659.1104624021,25.399773313872064,0.0,25.399773313872064,16.933182209248045,42.332955523120106,4.000000059604644e-05,0.012092661586979496,-1.753118964631662e-05,0.012075130397333178,0.012035130396737133,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/AUD,retained,0.02966496747477644,True,8,0.800000011920929,0.800000011920929,831163.3429908275,15495.767471574596,0.0,15495.767471574596,15495.767471574596,0.4648730241472379,0.0,0.4648730241472379,16.933182209248045,17.398055233395283,1.6439254266709138e-05,0.022162707024743537,-5.7664015356189636e-05,0.022105043009387346,0.022088603755120638,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/CHF,inactive,0.007994445327644298,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/CAD,retained,-0.03199141793619207,True,1,-0.800000011920929,-0.800000011920929,-824448.4946572823,-22210.615805119858,0.0,-22210.615805119858,22210.615805119858,0.7773715531791949,0.0,0.7773715531791949,16.933182209248045,17.71055376242724,1.673453110701184e-05,-0.015896744259084723,-8.717800956443981e-06,-0.01590546206004117,-0.015922196591148182,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/NZD,exit,0.02680012522130906,True,7,0.0,0.800000011920929,840190.5484634689,-840190.5484634689,-846659.1104624021,6468.561998933204,840190.5484634689,33.607621938538756,0.0,33.607621938538756,0.0,33.607621938538756,3.1755517207842076e-05,0.0,-0.0,0.0,-3.1755517207842076e-05,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/NOK,inactive,0.010921833950874402,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,reversal
63,2009-07-01T00:00:00+01:00,2009-07-02T00:00:00+01:00,JPY/SEK,inactive,0.01185406761987711,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/USD,reversal,0.005455105056841906,True,8,0.800000011920929,-0.800000011920929,-852553.3872379881,1709859.7063404685,1714612.6382049606,-4752.931864492246,1709859.7063404685,25.647895595107027,0.0,25.647895595107027,17.14612638204961,42.79402197715663,3.993347223628408e-05,-0.0015643512763835322,8.53123034661295e-06,-0.0015558200460369194,-0.0015957535182732035,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/EUR,inactive,-0.008645776432175834,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/GBP,retained,0.013096375986891269,True,9,0.800000011920929,0.800000011920929,859457.0628996415,-2150.7437971611507,0.0,-2150.7437971611507,2150.7437971611507,0.06452231391483453,0.0,0.06452231391483453,17.14612638204961,17.210648695964444,1.606020958337602e-05,-0.0007646700913733852,-1.7253629797112288e-05,-0.0007819237211704975,-0.0007979839307538734,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/AUD,exit,-0.00508198374535707,True,7,0.0,0.800000011920929,870114.4323816509,-870114.4323816509,-857306.3191024803,-12808.11327917059,870114.4323816509,26.10343297144953,0.0,26.10343297144953,0.0,26.10343297144953,2.4358559155610888e-05,-0.0,-0.0,-0.0,-2.4358559155610888e-05,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/CHF,inactive,-0.014104645665326222,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/CAD,retained,-0.059950782858125495,True,1,-0.800000011920929,-0.800000011920929,-863483.0144037626,6176.695301282336,0.0,6176.695301282336,6176.695301282336,0.21618433554488173,0.0,0.21618433554488173,17.14612638204961,17.36231071759449,1.6201733816206835e-05,0.003343890183892088,-8.512216095272448e-06,0.003335377967796816,0.003319176233980609,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/NZD,inactive,-0.016706505612464694,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/NOK,inactive,-0.013249659872422178,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2009,2009-2018,reversal
64,2009-07-02T00:00:00+01:00,2009-07-03T00:00:00+01:00,JPY/SEK,entry,-0.027081882829383043,True,2,-0.800000011920929,0.0,0.0,-857306.3191024803,-857306.3191024803,0.0,857306.3191024803,51.43837914614882,0.0,51.43837914614882,17.14612638204961,68.58450552819843,6.400000095367432e-05,0.003568262397669482,-2.182004793214409e-06,0.0035660803928762677,0.003502080391922593,2009,2009-2018,reversal
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,JPY/USD,retained,-0.0039655384008953545,True,9,0.800000011920929,0.800000011920929,855629.9088342863,5451.267689789063,0.0,5451.267689789063,5451.267689789063,0.08176901534683595,0.0,0.08176901534683595,51.664870591444526,51.74663960679136,4.807596941023557e-05,0.008153840528064952,2.5905205681241722e-05,0.008179745733746194,0.008131669764335958,2009,2009-2018,reversal
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,JPY/EUR,inactive,-0.018384404228250127,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,JPY/GBP,retained,-0.011278068971854046,True,8,0.800000011920929,0.800000011920929,856486.8734879872,4594.303036088124,0.0,4594.303036088124,4594.303036088124,0.1378290910826437,0.0,0.1378290910826437,51.664870591444526,51.80269968252717,4.812805284032282e-05,0.010902283107096405,-5.251647644115063e-05,0.010849766630655254,0.010801638577814932,2009,2009-2018,reversal
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,JPY/AUD,inactive,-0.0244426174964818,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2009,2009-2018,reversal
65,2009-07-03T00:00:00+01:00,2009-07-06T00:00:00+01:00,JPY/CHF,inactive,-0.01994386827962847,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2009-2018,reversal
